"STATION","NAME","DATE","MDTX","PRCP","TAVG","TMAX","TMIN"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-24",,"0.16","59","63","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-25",,"0.25","62","66","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-26",,"0.00","66","73","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-27",,"0.00","72","85","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-28",,"0.01","60","73","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-29",,"0.00","63","72","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-30",,"0.00","69","79","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-10-31",,"0.00","63","75","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-01",,"0.00","67","80","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-02",,"0.00","66","76","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-03",,"0.00","59","69","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-04",,"0.00","61","66","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-05",,"0.00","71","85","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-06",,"0.00","71","84","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-07",,"0.00","63","70","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-08",,"0.00","61","66","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-09",,"0.31","58","64","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-10",,"1.44","61","69","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-11",,"0.00","66","73","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-12",,"0.00","75","90","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-13",,"0.00","73","85","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-14",,"0.00","74","101","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-15",,"0.00","67","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-16",,"0.00","70","76","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-17",,"0.00","75","85","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-18",,"0.00","83","107","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-19",,"0.00","66","85","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-20",,"0.00","67","74","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-21",,"0.00","66","72","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-22",,"0.00","63","69","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-23",,"0.00","64","71","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-24",,"0.00","63","71","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-25",,"0.00","61","68","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-26",,"0.00","70","77","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-27",,"0.00","78","104","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-28",,"0.00","71","78","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-29",,"0.04","71","89","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-11-30",,"0.02","67","74","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-01",,"0.00","69","74","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-02",,"0.00","74","75","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-03",,"0.00","81","97","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-04",,"0.02","69","76","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-05",,"0.04","67","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-06",,"0.20","71","79","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-07",,"0.00","69","74","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-08",,"0.00","69","74","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-09",,"0.00","72","79","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-10",,"0.00","72","82","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-11",,"0.00","80","94","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-12",,"0.00","79","95","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-13",,"0.00","79","92","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-14",,"0.12","77","90","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-15",,"0.00","73","84","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-16",,"0.00","69","82","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-17",,"0.06","68","80","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-18",,"0.00","65","74","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-19",,"0.00","69","75","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-20",,"0.00","74","86","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-21",,"0.00","78","98","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-22",,"0.00","75","83","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-23",,"0.00","73","83","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-24",,"0.00","72","76","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-25",,"0.00","74","82","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-26",,"0.00","74","82","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-27",,"0.00","73","81","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-28",,"0.00","75","81","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-29",,"0.00","70","77","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-30",,"0.61","65","68","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1980-12-31",,"0.07","71","78","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-01",,"0.00","76","84","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-02",,"0.00","76","85","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-03",,"0.00","76","85","72"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-04",,"0.00","72","78","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-05",,"0.00","70","74","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-06",,"0.02","72","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-07",,"0.05","71","79","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-08",,"0.43","75","79","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-09",,"0.00","74","82","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-10",,"0.00","75","87","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-11",,"0.00","70","79","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-12",,"0.09","69","75","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-13",,"0.04","68","76","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-14",,"0.00","69","79","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-15",,"0.00","73","81","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-16",,"0.00","76","81","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-17",,"0.02","74","81","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-18",,"0.00","77","84","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-19",,"0.00","77","89","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-20",,"0.01","72","76","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-21",,"0.06","75","85","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-22",,"0.43","71","78","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-23",,"0.00","72","75","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-24",,"0.02","76","82","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-25",,"0.02","78","87","74"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-26",,"0.03","78","86","73"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-27",,"0.00","77","87","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-28",,"0.00","76","85","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-29",,"0.02","69","74","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-30",,"0.03","72","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-01-31",,"0.12","75","80","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-01",,"0.04","72","80","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-02",,"0.08","73","80","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-03",,"0.03","74","82","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-04",,"0.00","79","84","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-05",,"0.00","75","81","74"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-06",,"0.53","71","79","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-07",,"0.35","71","74","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-08",,"1.17",,"81","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-09",,"0.00","82","94","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-10",,"0.00","73","80","72"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-11",,"0.35","69","72","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-12",,"0.60","70","76","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-13",,"0.61","73","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-14",,"0.00","76","80","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-15",,"0.02","77","81","73"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-16",,"0.04","80","89","74"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-17",,"0.00","77","89","74"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-18",,"0.00","73","81","74"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-19",,"1.24","69","72","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-20",,"0.21","69","72","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-21",,"0.12","70","73","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-22",,"0.22","69","75","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-23",,"0.50","69","77","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-24",,"0.00","68","76","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-25",,"0.00","70","76","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-26",,"0.00","73","78","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-27",,"0.00","71","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-02-28",,"0.00","71","78","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-01",,"0.00","72","78","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-02",,"0.00","76","83","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-03",,"1.14","73","82","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-04",,"0.00","72","80","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-05",,"0.00","70","76","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-06",,"0.69","66","74","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-07",,"0.01","67","75","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-08",,"0.00","71","77","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-09",,"0.00","74","93","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-10",,"0.00","67","75","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-11",,"0.00","70","76","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-12",,"0.00","70","77","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-13",,"0.00","67","86","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-14",,"0.00","67","78","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-15",,"0.00","67","76","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-16",,"0.00","69","78","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-17",,"0.00","70","77","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-18",,"0.00","70","80","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-19",,"0.00","73","84","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-20",,"0.00","82","98","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-21",,"0.00","69","74","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-22",,"0.04","70","77","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-23",,"0.00","69","79","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-24",,"0.00","72","79","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-25",,"0.00","69","74","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-26",,"0.00","66","73","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-27",,"0.00","68","77","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-28",,"0.00","68","77","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-29",,"0.00","70","80","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-30",,"0.00","73","80","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-03-31",,"0.72","71","77","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-01",,"0.00","71","78","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-02",,"0.23","72","80","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-03",,"0.19","71","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-04",,"1.39","71","74","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-05",,"1.54","72","79","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-06",,"0.00","71","82","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-07",,"1.19","68","72","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-08",,"0.00","68","76","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-09",,"0.00","73","83","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-10",,"0.00","66","73","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-11",,"0.00","64","72","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-12",,"0.00","63","73","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-13",,"0.00","67","77","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-14",,"0.00","62","75","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-15",,"0.00","66","76","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-16",,"0.00","69","85","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-17",,"0.00","65","76","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-18",,"0.00","65","75","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-19",,"0.00","69","82","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-20",,"0.00","67","78","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-21",,"0.00","65","78","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-22",,"0.00","66","78","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-23",,"0.00","69","79","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-24",,"0.00","72","86","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-25",,"0.11","66","73","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-26",,"0.00","61","70","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-27",,"0.00","67","77","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-28",,"0.00","58","69","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-29",,"0.00","63","67","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-04-30",,"0.19","60","68","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-01",,"0.00","61","72","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-02",,"0.00","63","72","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-03",,"0.00","66","75","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-04",,"0.45","61","70","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-05",,"0.08","60","69","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-06",,"0.00","65","73","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-07",,"0.02","60","68","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-08",,"0.06","60","69","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-09",,"0.00","59","72","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-10",,"0.00","55","67","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-11",,"0.00","58","69","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-12",,"0.00","58","66","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-13",,"0.00","58","68","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-14",,"0.00","56","71","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-15",,"0.00","60","71","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-16",,"0.00","59","68","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-17",,"0.00","62","70","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-18",,"0.06","54","59","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-19",,"0.02","54","62","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-20",,"0.05","59","62","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-21",,"0.00","63","67","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-22",,"0.24","63","67","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-23",,"0.94","61","68","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-24",,"0.79","60","64","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-25",,"0.73","60","71","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-26",,"0.00","58","64","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-27",,"0.02","60","67","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-28",,"0.00","62","71","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-29",,"0.00","60","69","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-30",,"0.00","62","72","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-05-31",,"0.00","58","65","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-01",,"0.48","62","70","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-02",,"0.00","60","67","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-03",,"0.00","55","67","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-04",,"0.00","56","67","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-05",,"0.00","52","62","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-06",,"0.00","54","58","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-07",,"0.46","52","62","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-08",,"0.09","51","62","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-09",,"0.01","53","62","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-10",,"0.01","49","59","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-11",,"0.02","56","64","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-12",,"0.00","54","64","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-13",,"0.00","56","67","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-14",,"0.00","58","65","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-15",,"0.00",,"65","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-16",,"0.00","49","59","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-17",,"0.00","49","61","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-18",,"0.00","51","62","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-19",,"0.00","55","60","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-20",,"0.25","54","61","48"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-21",,"0.73","53","62","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-22",,"0.02","55","66","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-23",,"0.00","52","62","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-24",,"0.00","52","57","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-25",,"0.00","57","62","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-26",,"0.00","60","65","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-27",,"0.00","55","67","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-28",,"0.00","54","67","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-29",,"0.00","51","68","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-06-30",,"0.00","54","66","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-01",,"0.00","60","73","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-02",,"0.00","56","67","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-03",,"0.00","57","64","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-04",,"0.00","52","62","52"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-05",,"0.00","53","62","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-06",,"0.00","51","63","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-07",,"0.00","50","60","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-08",,"0.00","52","64","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-09",,"0.00","50","59","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-10",,"0.00","46","58","40"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-11",,"0.00","49","59","36"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-12",,"0.00","46","59","38"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-13",,"0.00","50","58","36"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-14",,"0.00","51","60","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-15",,"0.00","51","66","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-16",,"0.00","54","67","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-17",,"0.00","57","64","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-18",,"0.74","51","60","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-19",,"0.01","58","65","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-20",,"0.00","61","66","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-21",,"0.00","58","62","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-22",,"0.37","54","67","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-23",,"0.00","60","66","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-24",,"0.00","53","65","49"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-25",,"0.18","53","65","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-26",,"0.00","53","64","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-27",,"0.00","50","63","41"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-28",,"0.00","50","57","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-29",,"0.65","51","60","46"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-30",,"0.00","51","61","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-07-31",,"0.00","49","60","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-01",,"0.00","50","63","38"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-02",,"0.00","53","62","39"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-03",,"0.01","55","58","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-04",,"0.06","59","70","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-05",,"0.03","52","63","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-06",,"0.00","58","67","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-07",,"0.00","51","61","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-08",,"0.00","58","63","44"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-09",,"0.00","54","61","47"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-10",,"0.00","53","63","45"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-11",,"0.00","49","60","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-12",,"0.00","54","63","39"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-13",,"0.00","56","70","43"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-14",,"0.00","58","67","42"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-15",,"0.00","53","65","50"
"ASN00066037","SYDNEY AIRPORT AMO, AS","1981-08-16",,"0.00","63","70","40"
